Pack_Voltage,Pack_Current,Instant_Power,Cell_Max,Cell_Min,Pack_Temp,Thermal_Grad,Inverter_Temp,Ambient_Temp,Coolant_Flow,Iso_Resistance,Gas_PPM,SoP,Label_Safety
367.24,49.95,29.84,4.15,3.61,83.88,3.33,86.34,27.82,9.65,236.97,5.3,86.7,2
347.63,59.14,19.76,4.16,3.6,58.62,4.47,62.81,40.39,1.19,0.0,84.8,101.3,2
373.33,25.87,9.05,4.08,4.04,81.53,0.86,86.64,16.87,3.94,129.32,6.1,57.6,2
374.78,116.43,55.56,4.11,3.88,63.72,0.74,59.19,23.68,13.72,112.77,279.1,89.3,2
353.13,44.08,17.42,4.15,4.17,33.08,0.8,39.34,30.97,9.18,162.08,34.0,129.4,0
369.34,4.48,2.5,4.16,4.14,48.75,1.92,58.97,30.89,12.07,209.97,14.8,106.1,0
356.79,39.63,12.88,4.14,3.82,91.9,2.36,95.12,12.83,4.04,60.36,156.0,80.9,2
390.27,26.8,13.14,4.16,4.1,26.34,1.12,34.15,24.58,11.91,411.68,8.2,112.8,0
355.27,3.79,1.94,4.18,4.12,51.23,0.63,50.71,34.29,6.07,554.59,7.6,95.9,0
341.68,1.19,0.43,4.16,4.02,65.09,1.27,73.51,8.11,3.55,179.09,5.6,97.6,1
327.87,34.55,11.98,4.17,4.02,40.23,0.0,49.65,4.22,3.77,138.5,0.0,115.1,1
363.9,96.32,33.44,4.19,4.02,78.27,0.95,74.46,3.42,9.92,244.18,6.0,81.4,1
375.04,80.83,39.03,4.17,4.07,64.16,0.79,64.83,27.13,0.73,353.7,69.8,99.9,1
349.66,16.4,7.11,4.19,4.18,41.72,0.0,40.24,28.02,2.61,393.83,0.8,106.3,1
343.07,76.99,32.44,4.11,4.03,87.41,0.0,98.67,40.11,5.3,0.0,66.1,79.5,2
339.9,41.26,15.92,4.09,4.16,50.82,0.81,51.87,28.87,5.67,460.0,5.4,125.0,1
316.86,98.39,36.29,4.17,4.13,34.49,0.0,44.22,50.17,8.15,361.25,8.0,128.8,0
364.8,57.67,23.12,4.19,4.12,53.22,0.0,49.89,22.83,6.52,443.07,13.2,111.2,0
360.73,96.21,51.42,4.12,4.15,42.34,1.35,46.42,29.81,3.19,342.71,0.0,104.2,1
325.41,76.05,29.13,4.1,4.09,54.53,0.0,58.8,24.67,7.18,496.57,26.8,104.1,1
337.85,54.84,17.88,4.19,4.1,55.8,1.13,59.72,28.73,5.97,651.08,62.2,121.4,1
345.16,51.8,15.42,4.18,3.99,40.19,1.67,53.69,23.96,0.0,91.93,185.1,115.2,2
344.43,43.74,11.75,4.14,4.12,9.77,0.0,19.81,39.88,10.18,363.74,1.5,135.3,0
347.99,44.25,18.02,4.15,3.46,81.4,3.83,86.46,24.2,6.49,65.88,108.0,92.6,2
350.1,74.24,27.97,4.15,4.09,17.9,0.56,20.46,20.16,5.07,490.21,46.7,142.4,1
361.2,48.1,17.02,4.15,3.81,71.08,2.77,77.96,18.47,0.0,0.0,115.6,84.1,2
343.58,10.44,5.53,4.16,4.1,26.59,0.4,27.85,16.81,7.67,412.1,21.5,132.0,0
353.79,49.74,22.14,4.16,3.98,65.83,0.82,67.79,32.9,5.26,498.27,0.1,81.2,0
353.76,156.95,64.13,4.16,4.05,48.97,0.0,59.66,19.57,17.25,326.41,20.2,90.8,1
346.06,57.84,17.17,4.2,4.17,72.9,0.0,78.13,33.79,9.46,325.01,38.8,73.5,1
350.09,45.08,17.33,4.2,3.77,91.23,2.13,92.56,26.64,2.09,165.17,271.0,81.4,2
370.44,62.52,20.92,4.13,4.17,52.25,0.0,68.14,33.81,6.13,208.14,51.4,99.5,1
344.45,103.89,36.67,4.19,4.04,75.39,1.21,80.38,39.96,0.55,126.88,64.0,91.6,1
377.09,73.35,30.73,4.15,4.12,31.89,0.0,38.87,19.82,9.02,345.97,9.5,118.7,0
345.15,95.24,37.66,4.19,4.14,60.56,1.0,60.1,34.6,6.16,583.76,27.8,100.4,1
349.65,83.97,38.27,4.18,4.03,46.29,0.22,47.04,9.62,7.91,334.89,61.0,105.8,0
330.28,93.72,39.95,4.17,4.11,29.3,0.0,42.16,25.29,11.12,330.71,18.6,112.1,0
343.36,121.09,36.96,4.17,4.1,61.33,0.84,69.46,30.17,6.82,351.63,0.8,95.3,0
356.96,70.82,26.06,4.13,3.78,64.21,2.37,63.12,26.28,0.69,127.51,0.0,96.1,2
328.54,121.97,27.2,4.17,4.16,45.92,0.0,46.58,20.7,4.83,126.29,73.2,100.9,1
329.58,57.46,16.89,4.2,4.08,46.18,0.0,49.95,36.39,14.54,606.84,5.9,97.0,2
356.64,81.4,33.72,4.05,3.57,109.58,4.25,108.23,12.88,0.0,246.1,0.0,65.9,2
354.6,3.16,1.94,4.14,3.88,99.0,1.21,104.0,31.19,0.0,161.16,109.9,77.2,2
340.95,16.15,5.76,4.16,4.15,29.77,1.34,41.3,30.03,4.46,559.51,54.8,135.7,1
355.92,159.71,52.46,4.14,4.14,68.14,0.0,64.07,21.01,8.9,358.81,52.0,94.4,1
364.54,110.7,41.64,4.18,3.67,98.86,2.96,103.44,14.14,6.1,127.89,153.4,85.4,1
343.73,64.03,25.93,4.07,4.17,35.56,0.0,31.16,8.28,7.61,448.49,14.6,125.7,0
376.36,55.52,22.4,4.2,4.08,67.98,1.37,68.72,26.59,2.67,252.29,291.0,97.0,2
343.7,111.84,29.31,4.17,4.08,54.38,0.95,63.95,19.91,12.62,512.2,30.2,98.6,1
339.61,123.72,41.66,4.15,4.08,19.19,0.0,23.72,31.22,12.85,425.67,3.6,134.7,0
363.37,73.57,27.07,4.19,4.16,19.86,0.68,16.39,9.79,10.92,435.88,2.7,127.1,0
345.49,121.55,40.22,4.19,3.59,94.55,2.99,102.05,14.43,1.2,141.15,163.5,63.5,2
343.56,63.01,25.75,4.18,4.03,48.78,0.24,50.03,18.57,1.69,318.79,47.5,107.8,1
349.17,62.96,23.07,4.19,3.84,78.88,3.69,89.57,17.82,0.87,94.6,93.6,69.3,2
352.35,74.01,36.76,4.16,3.95,99.58,0.0,105.85,26.46,0.56,148.22,203.4,59.1,2
352.73,13.23,5.72,4.17,3.78,90.43,1.96,98.33,22.11,0.85,231.26,343.9,81.0,2
360.21,27.07,9.58,4.18,4.13,46.43,0.0,51.57,1.08,5.42,362.77,4.2,114.9,0
361.54,32.43,9.34,4.1,4.12,58.66,0.39,59.56,41.05,4.61,169.79,6.4,96.5,0
340.58,48.18,15.17,4.2,4.02,42.63,0.1,43.1,15.04,3.87,227.94,34.5,130.9,1
347.95,17.91,5.88,4.12,4.11,82.99,0.0,85.23,24.64,8.51,210.82,41.0,80.5,1
352.18,117.01,38.36,4.19,4.09,81.97,0.38,85.88,22.31,0.0,281.89,264.3,78.3,2
343.88,122.94,64.7,4.18,3.88,130.43,2.19,137.15,30.33,2.7,155.38,214.4,24.0,2
331.99,62.2,15.53,4.18,4.05,69.03,0.0,64.32,20.47,0.0,180.53,0.0,99.7,2
353.0,25.15,8.72,4.15,4.11,55.85,0.0,60.86,18.58,0.0,467.38,15.2,95.9,1
317.12,98.73,34.65,4.17,4.14,57.4,0.4,62.13,18.19,12.62,197.42,0.9,113.1,0
348.82,56.2,18.06,4.18,4.17,35.95,1.58,29.94,31.99,9.15,325.68,18.3,120.4,0
351.65,4.23,1.32,4.13,3.66,73.45,3.12,76.15,44.71,0.0,59.38,200.2,89.7,2
343.13,95.01,30.54,4.14,3.77,103.26,1.83,102.47,29.99,6.7,84.87,184.8,71.6,1
351.53,140.93,34.32,4.16,4.1,74.62,0.72,76.43,27.32,0.4,181.75,113.5,106.6,2
359.47,74.75,30.05,4.19,3.64,37.93,1.26,45.86,30.75,3.29,131.04,185.3,123.2,2
368.46,118.68,35.13,4.18,4.07,55.7,0.99,57.51,25.63,7.32,456.45,41.5,113.3,1
365.64,55.0,19.22,4.18,4.15,58.02,0.0,66.61,7.78,6.24,702.48,3.2,96.1,0
364.73,27.1,11.47,4.15,4.1,112.38,0.41,113.61,25.77,0.0,90.96,92.8,38.9,2
352.9,8.89,3.53,4.2,4.1,48.67,0.0,52.25,32.95,6.61,412.32,9.1,101.3,1
351.16,62.73,14.57,4.17,3.94,21.16,4.34,25.09,29.24,3.52,152.96,55.8,139.4,2
330.46,153.28,58.02,4.17,3.96,72.78,0.55,67.46,27.78,0.0,143.68,375.5,98.7,2
360.76,65.83,29.44,4.16,4.14,23.39,0.32,30.49,31.06,3.42,233.81,13.2,118.3,0
348.99,6.2,1.77,4.16,3.44,92.07,2.49,85.37,24.5,1.0,0.0,242.1,79.3,2
335.02,19.45,6.32,4.19,4.12,71.86,0.48,80.34,12.62,9.5,94.62,17.1,91.4,2
367.09,141.12,33.85,4.14,4.15,50.62,0.0,55.17,40.05,10.49,360.08,2.7,124.8,0
365.62,75.5,32.87,4.17,4.13,19.27,0.0,33.17,27.77,6.01,651.22,3.7,129.8,0
340.33,42.52,13.89,4.11,4.09,58.07,0.0,74.49,21.0,0.0,437.2,0.0,101.0,1
352.77,57.54,12.59,4.2,4.01,90.43,0.76,90.19,38.36,9.87,535.15,0.6,78.6,1
325.08,62.3,28.32,4.15,4.13,0.0,0.0,0.0,12.5,9.03,582.46,6.3,150.1,0
339.28,36.79,11.34,4.15,3.8,95.8,2.84,98.79,21.85,0.0,123.87,31.4,62.1,2
336.19,124.42,40.94,4.05,4.11,33.07,0.0,35.63,32.07,13.08,478.71,3.9,128.3,0
352.99,99.97,51.5,4.17,3.96,56.98,2.98,57.35,25.83,1.64,162.78,240.1,112.7,2
358.4,76.63,37.85,4.15,4.11,25.04,1.35,33.57,4.19,10.55,223.25,14.0,128.8,0
328.3,72.91,21.73,4.19,3.7,59.51,1.06,59.64,16.51,1.32,132.8,94.3,96.9,2
314.45,140.79,44.43,4.15,4.13,42.17,0.1,35.26,19.42,4.72,461.55,35.6,119.8,1
363.71,29.88,7.05,4.13,3.46,76.51,5.15,85.22,29.47,0.0,204.04,149.8,88.1,2
363.63,39.46,13.75,4.17,4.13,21.48,0.0,30.43,16.73,8.02,308.06,2.4,127.1,0
338.53,34.08,9.81,4.1,4.06,49.54,1.81,54.44,26.96,8.87,236.19,18.5,110.4,1
336.85,65.3,29.56,4.19,3.85,17.62,3.21,25.68,30.91,5.86,162.04,286.7,142.3,2
346.83,134.89,60.61,4.16,3.89,33.57,3.75,42.5,18.38,2.39,107.06,193.7,135.3,2
364.5,22.25,6.64,4.17,3.94,103.14,0.59,111.78,22.03,4.23,148.88,161.8,99.4,2
333.7,52.44,18.97,4.2,3.87,110.48,2.19,115.98,19.77,1.1,228.72,56.3,50.0,2
323.6,39.33,12.82,4.14,3.6,89.86,4.53,101.77,33.15,3.57,92.51,64.2,88.0,2
341.33,20.06,5.85,4.18,4.13,66.83,0.0,73.84,26.33,3.05,481.25,34.9,95.0,1
358.13,35.52,5.1,4.13,3.93,61.72,1.06,64.47,18.99,1.68,341.66,44.8,96.3,2
352.43,95.04,28.57,4.11,4.15,51.99,0.0,62.13,22.52,3.98,49.84,25.2,110.2,1
356.43,20.83,5.9,4.16,3.99,42.66,1.88,38.24,30.91,6.56,297.67,38.7,103.6,1
352.85,24.99,11.46,4.18,4.19,56.5,0.22,59.01,41.84,0.0,468.3,3.5,99.3,0
357.02,61.16,30.74,4.2,4.19,56.95,0.0,62.96,22.14,6.91,235.35,30.0,100.8,1
348.84,85.63,23.74,4.2,4.16,93.8,0.0,100.54,11.48,9.09,95.16,255.4,85.8,2
328.26,47.85,12.23,4.15,3.91,108.45,2.3,116.15,26.89,0.0,251.06,117.8,74.7,2
337.43,25.79,10.38,4.16,4.07,51.91,0.1,62.21,40.38,1.6,276.27,10.7,117.6,1
356.61,59.51,24.77,4.16,3.77,65.61,2.43,76.06,36.57,0.0,134.23,59.0,88.0,2
355.57,90.63,32.3,4.19,4.08,57.76,1.17,61.3,20.7,4.48,186.8,59.0,123.2,1
330.65,97.95,26.07,4.18,3.67,7.28,2.51,9.41,21.33,0.2,109.53,0.0,143.2,2
357.9,16.38,4.39,4.18,4.17,15.22,1.02,20.62,43.01,4.27,502.93,6.4,143.2,0
358.71,129.94,63.72,4.2,4.16,50.1,0.0,62.77,24.27,6.23,438.6,3.6,103.8,0
365.27,106.61,36.64,4.11,3.95,66.0,0.0,68.88,23.25,0.05,218.32,74.0,109.9,1
353.34,34.23,6.84,4.19,4.11,67.31,0.45,66.31,26.53,2.82,263.75,34.9,78.9,1
347.01,74.06,35.63,4.11,3.99,112.34,0.0,110.76,17.04,6.63,368.77,45.8,63.9,1
355.62,113.35,48.04,4.2,4.03,98.65,2.24,100.16,20.47,0.0,123.02,171.0,53.1,2
344.59,93.57,31.58,4.16,4.05,56.98,1.19,60.2,28.35,2.99,280.02,22.5,108.0,1
380.33,76.21,33.91,4.16,4.15,30.22,1.44,26.2,10.59,2.48,368.64,31.3,133.3,0
330.19,64.26,24.05,4.06,4.02,68.25,0.0,73.09,6.73,1.36,61.34,117.3,92.0,2
361.31,89.14,31.44,4.15,4.17,63.12,0.39,65.65,26.57,7.45,563.92,0.0,83.2,1
335.62,42.24,12.25,4.11,4.07,100.87,0.36,106.07,33.3,0.0,0.0,61.2,69.4,2
338.3,122.76,41.03,4.15,3.87,66.68,2.53,75.12,18.55,5.68,192.26,117.4,105.3,2
343.27,63.68,21.99,4.18,4.02,30.99,2.3,32.89,16.67,10.99,280.37,8.7,136.7,1
333.26,38.64,10.55,4.17,3.67,67.94,2.51,82.68,39.83,5.94,151.19,62.5,107.0,2
366.8,26.54,9.44,4.17,4.11,52.45,1.26,56.4,12.23,10.2,559.19,8.4,102.0,0
359.08,31.9,9.0,4.2,4.17,46.54,1.53,53.38,46.12,3.8,294.92,2.5,94.0,0
382.6,94.97,56.0,4.18,3.77,37.06,2.44,51.98,28.3,0.0,0.0,181.4,119.9,2
312.25,156.46,59.03,4.18,4.1,42.87,0.0,58.32,10.95,13.72,212.31,13.2,101.0,1
344.97,96.38,29.14,4.14,3.82,92.37,0.0,96.27,26.7,0.16,113.75,159.0,108.1,2
367.02,150.23,44.73,4.12,4.18,5.17,1.0,6.85,25.36,9.66,503.18,15.0,158.0,0
370.37,25.33,9.02,4.18,4.01,102.95,0.13,113.66,22.78,0.0,41.82,177.1,82.2,2
335.52,25.6,9.5,4.19,3.67,80.47,1.21,87.5,22.3,2.57,0.0,204.3,84.6,2
314.59,135.65,31.52,4.18,4.15,68.14,1.44,74.24,19.41,14.26,474.76,6.9,112.4,0
346.97,99.33,30.7,4.12,4.15,64.68,0.05,74.45,24.16,0.0,116.93,0.0,99.1,2
352.44,77.39,26.45,4.18,3.83,89.38,4.26,93.89,-1.07,6.76,147.98,10.4,100.4,1
319.96,5.86,1.68,4.08,4.14,42.36,0.0,49.37,34.58,1.53,362.11,16.4,129.2,1
340.42,164.1,48.71,4.16,4.02,52.82,0.1,54.87,11.33,7.27,434.62,51.3,102.0,1
344.48,122.36,39.64,4.16,4.11,39.32,1.22,43.75,13.91,10.37,390.31,4.0,109.0,0
364.31,102.58,35.54,4.19,4.1,23.12,1.02,27.68,36.37,10.57,337.55,16.0,119.4,0
356.73,24.46,9.2,4.11,4.16,29.1,1.18,35.43,28.06,10.04,533.53,1.9,125.8,0
350.44,43.02,16.07,4.18,4.05,63.99,1.8,69.16,11.47,10.06,327.99,45.0,78.5,1
378.34,35.22,14.35,4.07,4.09,37.26,0.0,38.53,16.25,7.88,543.29,7.3,104.0,1
341.24,73.07,28.03,4.12,4.12,37.31,2.26,44.04,19.89,11.66,479.28,33.6,130.1,0
341.7,50.94,21.8,4.13,4.12,48.96,0.0,50.9,21.84,0.16,380.55,24.2,94.2,0
348.71,12.05,4.4,4.03,4.08,51.37,0.0,56.68,19.87,8.37,748.27,4.8,94.2,1
358.62,4.04,1.75,4.19,3.88,78.18,3.89,87.18,20.7,3.86,177.58,10.6,83.8,2
373.88,32.24,12.22,4.17,4.11,31.31,2.9,37.51,32.26,10.87,269.32,0.9,127.2,0
357.02,66.58,22.69,4.11,4.04,100.07,1.05,106.29,21.13,2.28,202.24,280.2,67.5,2
346.02,81.86,18.38,4.16,4.18,60.01,0.71,67.91,23.22,6.36,441.62,11.0,88.6,0
336.73,69.96,35.02,4.09,3.73,30.61,3.54,34.86,17.93,5.8,46.23,0.0,118.9,2
367.65,81.72,25.57,4.16,3.94,45.67,1.84,39.8,27.29,6.0,517.49,0.0,120.7,2
361.69,88.86,42.07,4.14,4.06,72.72,1.64,76.91,39.71,16.18,131.93,2.3,95.7,2
362.26,69.45,26.61,4.18,4.07,38.77,0.0,47.68,34.82,7.01,460.87,5.1,115.8,0
357.51,72.87,21.44,4.17,3.47,38.75,5.95,44.19,41.95,5.63,138.25,269.6,132.9,2
376.99,47.82,20.86,4.19,4.12,50.75,0.0,51.18,22.64,3.86,523.21,10.4,104.7,1
375.11,62.95,21.54,4.19,4.11,23.31,0.74,27.06,24.56,10.75,337.55,3.1,124.2,0
346.58,97.8,28.44,4.16,4.17,26.98,3.35,32.55,23.86,13.95,252.19,5.3,110.2,0
335.44,15.84,5.51,4.14,4.12,69.16,0.91,78.65,28.07,8.27,219.7,30.3,86.3,1
351.38,83.64,34.71,4.12,4.05,69.15,0.21,75.82,26.55,7.91,238.55,38.0,90.7,1
368.13,110.53,34.39,4.18,4.14,33.6,0.2,38.8,14.75,10.61,436.02,11.8,130.4,0
357.49,122.48,44.76,4.16,3.86,43.64,2.52,49.52,22.68,2.19,139.12,98.2,115.7,2
344.83,70.42,29.75,4.18,4.01,94.17,0.51,98.38,21.18,0.0,58.99,83.4,94.6,2
357.77,21.65,8.05,4.18,3.73,105.49,3.21,109.16,26.0,3.52,0.0,361.0,68.9,2
351.4,17.4,6.24,4.18,4.12,46.32,1.47,43.77,14.37,13.09,572.16,0.2,100.3,0
370.84,101.22,32.5,4.19,4.05,28.52,0.0,28.57,32.38,4.78,373.27,70.1,136.9,1
344.45,79.02,22.41,4.15,4.12,22.76,0.05,18.04,11.29,9.03,463.67,9.2,118.6,0
361.4,101.51,57.04,4.19,4.13,96.01,1.35,95.67,37.28,1.76,343.23,30.9,63.9,1
342.59,110.57,29.82,4.15,3.7,142.5,2.37,146.79,12.87,5.88,0.0,80.9,37.7,2
373.02,153.48,69.17,4.18,4.03,46.01,0.0,47.62,21.91,1.41,128.0,242.9,108.0,2
342.61,59.92,26.76,4.12,4.13,38.3,0.0,45.94,22.52,4.48,430.0,22.2,129.2,1
352.72,17.45,4.61,4.2,4.13,57.0,0.0,67.28,36.13,3.8,378.9,50.1,102.4,1
353.59,46.33,19.95,4.13,4.17,45.51,0.0,49.09,20.07,4.83,366.54,33.0,112.4,0
347.2,88.33,35.15,4.19,3.75,66.03,1.23,74.31,34.11,4.92,45.76,138.4,97.1,2
355.64,63.34,23.1,4.14,4.0,37.01,0.0,48.45,31.42,9.86,174.94,36.5,113.0,0
335.51,39.6,12.95,4.18,4.14,30.65,0.85,31.11,32.69,9.39,525.85,1.7,116.8,1
340.11,98.97,28.54,4.09,4.09,59.21,1.0,64.58,24.3,12.08,497.8,27.4,94.2,0
348.02,87.62,30.91,4.18,3.58,76.74,3.23,74.3,17.02,6.38,150.91,138.2,100.4,2
352.16,95.34,21.76,4.18,4.18,31.14,0.0,43.77,5.7,9.91,293.56,6.1,123.9,0
342.31,69.0,27.46,4.19,4.17,48.59,0.0,47.73,23.54,5.34,511.6,13.2,106.9,0
352.49,30.66,11.93,4.16,4.16,26.75,0.97,28.91,22.29,5.95,422.03,5.6,131.1,0
364.23,68.73,29.9,4.12,4.18,29.9,0.4,34.09,25.13,4.85,280.98,5.2,131.8,0
362.3,83.71,29.36,4.15,4.11,21.98,0.65,26.9,33.96,4.24,498.0,1.4,140.0,0
367.17,94.92,36.3,4.11,4.1,1.72,0.0,1.12,31.86,10.58,517.61,23.9,157.2,0
319.92,4.09,1.01,4.14,3.9,60.06,0.91,62.97,32.53,8.5,146.88,338.0,92.6,2
363.75,87.67,35.38,4.16,4.06,44.0,0.0,46.62,7.66,10.57,407.0,11.9,132.8,0
352.95,153.46,71.59,4.18,4.04,35.07,0.6,43.7,21.29,7.95,323.49,33.4,114.5,1
358.41,33.54,15.23,4.17,4.17,81.72,0.88,80.85,22.01,7.7,328.25,2.4,86.9,0
333.12,45.51,18.2,4.19,4.1,33.88,1.49,39.79,40.35,9.75,469.62,25.8,140.8,0
349.6,107.69,51.24,4.14,3.78,63.43,0.8,60.34,37.01,2.87,240.17,25.2,91.0,2
337.65,44.7,19.8,4.16,3.71,61.31,0.66,63.7,31.13,1.22,140.97,194.1,102.3,2
380.82,4.91,1.61,4.13,4.03,51.54,0.89,63.56,46.76,7.88,746.7,52.9,110.0,1
330.53,107.48,40.95,4.18,4.13,51.89,0.33,58.56,25.71,5.88,395.11,28.2,117.3,1
358.14,115.47,36.57,4.13,3.87,107.32,1.01,116.42,16.73,0.56,17.92,79.8,53.1,2
339.44,32.68,11.9,4.18,3.84,63.41,1.87,70.15,19.89,0.0,235.03,104.2,86.7,2
364.59,9.95,4.7,4.16,4.14,43.87,0.78,58.15,32.08,12.12,313.81,2.0,117.0,0
319.97,135.17,37.01,4.17,3.5,83.12,3.36,86.42,27.32,9.35,123.21,307.9,70.2,2
379.71,98.46,38.9,4.15,4.11,27.92,0.56,33.43,29.67,5.54,431.1,0.0,138.5,1
326.68,95.07,24.97,4.19,4.14,39.6,0.07,39.46,25.61,6.13,268.56,5.7,119.8,0
365.16,73.85,33.03,4.13,4.15,63.07,1.62,63.77,-3.99,6.89,692.28,0.0,91.4,1
332.73,75.83,21.4,4.17,4.14,40.25,0.08,36.14,24.71,3.7,411.5,2.9,131.9,0
342.84,83.88,29.59,4.18,3.9,72.51,2.82,88.39,12.6,0.0,27.63,5.8,100.6,2
355.83,56.59,14.22,4.14,4.07,32.22,0.4,35.04,9.8,6.76,424.72,0.0,118.5,1
323.1,87.74,26.45,4.17,4.11,37.34,0.0,43.38,15.57,8.21,466.41,0.7,95.9,1
361.92,38.49,16.71,4.17,4.16,16.96,1.61,13.19,31.35,8.98,143.44,21.2,129.3,0
344.94,2.03,0.81,4.15,3.43,50.96,3.77,55.26,15.81,1.18,276.17,376.3,105.2,2
371.23,65.67,24.73,4.16,4.1,82.42,0.81,88.65,15.82,5.68,115.32,222.2,84.5,2
332.79,80.31,22.3,4.17,3.94,105.49,1.69,113.15,35.04,4.6,264.03,111.9,57.6,2
333.96,75.98,18.22,4.11,3.99,36.83,0.68,41.25,26.24,10.3,196.1,38.3,134.0,1
344.04,121.02,32.42,4.15,4.12,28.71,1.46,32.99,23.83,7.67,603.86,18.3,135.1,0
328.91,84.89,19.37,4.15,3.88,116.6,0.51,118.79,19.55,1.49,296.64,305.4,32.5,2
342.22,158.98,58.04,4.18,4.19,49.12,1.23,50.99,27.62,2.56,298.09,24.3,124.1,1
380.5,104.28,39.03,4.14,4.01,49.28,0.1,52.89,32.8,8.13,318.42,67.6,101.8,1
344.64,67.32,36.62,4.18,4.16,60.34,0.12,75.9,5.27,5.1,318.18,11.1,90.8,1
363.19,16.8,5.14,4.13,3.63,54.12,2.51,57.28,17.67,0.0,188.37,104.7,90.9,2
352.75,36.39,13.08,4.19,3.67,56.46,1.78,66.83,5.06,8.54,206.19,164.4,87.3,2
367.29,84.53,30.69,4.17,4.12,22.45,0.35,24.64,30.52,11.57,344.95,8.4,122.2,0
375.41,27.77,11.35,4.19,4.14,17.85,0.0,21.35,26.64,4.61,532.4,27.6,116.8,0
345.71,100.83,33.59,4.09,3.72,65.2,2.94,75.66,13.79,0.42,56.07,186.1,102.9,2
335.41,126.0,52.82,4.14,4.06,70.77,0.9,78.94,27.43,7.91,433.37,0.0,94.6,1
358.19,29.7,10.87,4.19,3.98,62.29,0.16,77.42,31.82,2.87,249.38,67.9,103.1,1
366.6,35.13,15.97,4.16,4.1,14.43,0.0,18.01,40.29,2.07,0.0,32.5,139.9,1
366.73,96.09,29.67,4.16,4.09,1.92,0.17,11.1,34.64,2.8,179.96,49.3,151.1,0
346.98,45.45,18.49,4.19,4.14,43.34,0.0,52.12,26.93,11.92,254.44,0.0,115.5,1
340.66,1.72,0.47,4.06,4.15,34.44,0.0,45.94,29.99,6.89,474.87,3.3,124.0,0
369.95,6.9,2.47,4.2,4.19,32.89,0.0,39.47,8.2,7.54,419.83,0.9,113.1,0
364.57,92.62,18.19,4.2,4.07,39.07,1.09,44.79,24.01,4.16,434.84,47.1,105.7,1
341.11,79.57,31.0,4.17,4.12,51.03,0.66,59.33,29.05,8.93,395.21,20.4,103.4,1
346.57,32.77,13.08,4.16,3.48,76.37,3.09,77.3,18.97,0.0,0.0,165.8,80.0,1
375.52,79.21,25.92,4.17,3.82,65.18,2.72,64.25,34.54,2.33,103.61,223.9,101.7,2
330.32,2.42,0.87,4.18,4.07,44.06,0.48,38.71,36.46,0.0,438.19,34.5,105.6,1
340.91,117.89,44.83,4.17,4.1,23.41,0.0,29.95,23.22,8.07,396.62,10.8,134.4,0
343.49,61.65,27.39,4.18,4.12,14.58,0.0,22.13,18.89,6.58,357.13,0.5,143.2,0
361.04,35.13,13.33,4.19,4.07,7.31,0.54,10.22,30.71,3.88,270.31,9.8,134.1,0
345.61,139.86,61.04,4.12,4.16,40.67,0.68,54.34,19.22,4.69,523.69,9.7,116.2,0
342.67,36.79,12.1,4.14,4.1,20.85,1.07,25.8,15.76,8.07,258.18,15.7,105.9,0
361.06,47.96,16.76,4.13,3.3,54.16,4.23,69.27,24.18,4.66,76.89,0.0,101.6,2
357.21,20.09,5.74,4.19,4.07,51.9,0.0,55.15,29.51,14.46,392.12,0.2,114.3,1
326.24,121.5,52.39,4.16,4.08,84.18,0.92,81.83,30.87,0.0,95.41,191.5,93.7,1
337.85,38.45,13.13,4.18,4.1,20.03,0.71,28.09,36.06,12.83,299.77,21.9,146.0,0
366.65,54.35,21.59,4.13,4.09,5.67,0.57,0.0,11.09,7.6,443.82,10.5,152.9,0
348.95,36.97,11.99,4.13,4.08,28.61,0.0,31.78,23.58,6.56,454.63,6.6,137.0,2
349.28,45.05,11.93,4.17,4.08,34.28,1.83,43.5,17.54,9.11,515.51,19.8,134.9,0
340.43,111.54,27.09,4.18,4.03,28.22,1.89,35.36,10.95,0.33,415.48,23.3,130.8,2
356.08,25.0,5.12,4.18,4.13,26.65,0.0,29.53,22.19,3.34,447.23,5.0,129.5,0
379.47,27.44,8.79,4.17,4.01,57.42,0.0,53.97,31.16,4.7,181.13,0.0,121.1,1
327.8,41.01,16.58,4.19,4.13,26.22,1.71,21.45,23.22,10.98,550.18,9.8,128.4,0
366.66,46.83,16.04,4.19,4.11,38.05,1.74,34.39,20.37,0.0,542.38,7.2,108.2,1
357.99,17.54,7.82,4.13,3.76,99.41,2.73,98.37,13.75,1.2,90.89,0.0,70.0,2
359.44,42.02,15.7,4.13,4.11,0.0,0.0,0.0,10.83,5.5,64.91,8.5,163.7,0
374.06,112.6,41.51,4.18,3.97,53.92,1.44,63.69,29.13,7.1,67.58,29.7,106.1,1
338.11,75.54,23.34,4.13,3.84,72.78,2.01,80.07,25.53,4.01,64.52,190.0,104.4,2
388.02,82.17,28.12,4.18,4.17,54.53,0.0,53.09,13.73,4.31,281.91,6.4,101.9,0
347.54,108.18,43.52,4.11,4.02,46.79,0.0,47.26,32.77,9.29,493.69,3.1,128.3,0
348.02,124.27,53.31,4.19,4.18,30.54,1.95,30.21,23.89,11.48,491.93,8.3,119.6,0
359.75,125.94,55.27,4.15,4.02,37.49,1.32,40.1,19.06,7.45,510.82,39.7,119.5,0
344.56,104.03,44.41,4.19,4.19,70.88,0.0,67.68,11.01,0.0,223.03,20.7,106.2,1
335.89,120.6,39.14,4.12,4.15,70.59,0.66,71.84,30.16,7.14,0.0,68.4,94.0,1
